91,0,0888,198

91,0,0888,369

91,0,0888,310

91,0,0888,451

91,0,0888,469

91,0,0888,499

91,0,0888,215

91,0,0888,409

91,0,0888,419

91,0,0888,94

91,0,0888,350

91,0,0888,296

91,0,0888,166

91,0,0888,284

91,0,0888,500

91,0,0888,810

91,0,0888,436

91,0,0888,274

91,0,0888,152

91,0,0888,206

91,0,0888,196

91,0,0888,294

91,0,0888,221

91,0,0888,163

91,0,0888,370

91,0,0888,299

91,0,0888,314

91,0,0888,198

91,0,0888,477

91,0,0888,335

91,0,0888,339

91,1,0405,540

91,1,0405,817

91,1,0405,636

91,1,0405,1023

91,1,0405,1083

91,1,0405,619

91,1,0405,587

91,1,0405,596

91,1,0405,563

91,1,0405,193

91,1,0405,823

91,1,0405,761

91,1,0405,369

91,1,0405,1013

91,1,0405,348

91,1,0405,403

91,1,0405,369

91,1,0405,817

91,1,0405,380

91,1,0405,505

91,1,0405,753

91,1,0405,718

91,1,0405,395

91,1,0405,306

91,1,0405,638

91,1,0405,756

91,1,0405,900

91,1,0405,550

91,1,0405,734

91,1,0405,728

91,1,0405,1146

193,0,1231,114

193,0,1231,135

193,0,1231,79

193,0,1231,232

193,0,1231,145

193,0,1231,284

193,0,1231,184

193,0,1231,259

193,0,1231,176

193,0,1231,288

193,0,1231,356

193,0,1231,245

193,0,1231,288

193,0,1231,388

193,0,1231,351

193,0,1231,236

193,0,1231,218

193,0,1231,60

193,1,0515,296

193,1,0515,258

193,1,0515,177

193,1,0515,857

193,1,0515,336

193,1,0515,933

193,1,0515,577

193,1,0515,1052

193,1,0515,916

193,1,0515,1084

193,1,0515,1189

193,1,0515,438

193,1,0515,816

193,1,0515,938

193,1,0515,1141

193,1,0515,874

193,1,0515,759

193,1,0515,126

16,0,0533,237

16,0,0533,415

16,0,0533,495

19,0,0106,1356

19,0,0106,283

19,0,0106,960

19,0,0106,154

19,0,0106,419

19,0,0106,235

19,0,0106,234

19,0,0106,244

19,0,0106,161

19,0,0106,413

19,0,0106,216

19,0,0106,149

19,0,0106,441

19,0,0106,396

19,0,0106,332

19,0,0106,137

19,0,0106,171

19,0,0106,216

19,0,0106,100

19,0,0106,64

19,0,0106,152

19,0,0106,308

19,0,0106,277

19,0,0106,271

19,0,0106,270

19,0,0106,209

19,0,0106,282

19,0,0106,162

19,0,0106,147

19,0,0106,143

19,0,0106,50

19,0,0106,150

19,0,0106,30

19,0,0106,250

19,0,0106,162

19,0,0106,189

19,0,0106,18

19,0,0106,309

19,0,0106,256

19,0,0106,105

19,0,0106,61

19,0,0106,410

19,0,0106,278

19,0,0106,238

19,0,0106,257

19,0,0106,511

19,0,0106,197

19,0,0106,239

19,0,0106,128

19,0,0106,316

19,0,0106,39

19,0,0106,311

19,0,0106,265

19,0,0106,289

19,0,0106,428

19,0,0106,353

19,0,0106,423

19,0,0106,388

19,0,0106,387

19,0,0106,424

19,0,0106,390

19,0,0106,172

19,0,0106,288

19,0,0106,222

19,0,0106,361

19,0,0106,175

19,0,0106,207

19,0,0106,211

19,0,0106,237

19,0,0106,306

19,0,0106,239

19,0,0106,252

19,0,0106,234

19,0,0106,186

19,0,0106,383

19,0,0106,435

19,0,0106,289

19,0,0106,329

19,0,0106,342

19,0,0106,275

19,0,0106,309

19,0,0106,227

19,0,0106,270

19,0,0106,195

19,0,0106,333

19,0,0106,349

20,0,0433,527

20,0,0433,361

20,0,0433,236

20,0,0433,171

20,0,0433,230

20,0,0433,242

20,0,0433,473

20,0,0433,465

20,0,0433,502

20,0,0433,441

20,0,0433,476

20,0,0433,440

20,0,0433,372

20,0,0433,409

20,0,0433,306

20,0,0433,401

20,0,0433,319

20,0,0433,272

20,0,0433,236

20,0,0433,344

20,0,0433,325

20,0,0433,338

20,0,0433,253

20,0,0433,397

20,0,0433,480

20,0,0433,211

20,0,0433,216

20,0,0433,174

20,0,0433,304

20,0,0433,237

20,0,0433,270

20,0,0433,257

20,0,0433,230

20,0,0433,248

20,0,0433,213

20,0,0433,260

20,0,0433,321

20,0,0433,372

20,0,0433,270

20,0,0433,367

20,0,0433,92

20,0,0433,435

20,0,0433,383

20,0,0433,317

20,0,0433,387

20,0,0433,406

20,0,0433,392

20,0,0433,346

20,0,0433,336

20,0,0433,337

20,0,0433,351

20,0,0433,239

20,0,0433,337

20,0,0433,442

20,0,0433,285

20,0,0433,354

20,0,0433,257

20,0,0433,481

20,0,0433,308

20,0,0433,306

20,0,0433,253

20,0,0433,366

20,0,0433,275

20,0,0433,337

20,0,0433,375

20,0,0433,268

20,0,0433,299

20,0,0433,394

20,0,0433,349

20,0,0433,327

20,3,1262,130

20,3,1262,91

20,3,1262,58

20,3,1262,48

20,3,1262,71

20,3,1262,47

20,3,1262,108

20,3,1262,107

20,3,1262,146

20,3,1262,144

20,3,1262,114

20,3,1262,148

20,3,1262,132

20,3,1262,68

20,3,1262,52

20,3,1262,62

20,3,1262,53

20,3,1262,27

20,3,1262,37

20,3,1262,50

20,3,1262,46

20,3,1262,41

20,3,1262,30

20,3,1262,53

20,3,1262,108

20,3,1262,22

20,3,1262,35

20,3,1262,40

20,3,1262,70

20,3,1262,33

20,3,1262,45

20,3,1262,2

20,3,1262,2

20,3,1262,22

20,3,1262,33

20,3,1262,42

20,3,1262,39

20,3,1262,54

20,3,1262,59

20,3,1262,57

20,3,1262,14

20,3,1262,92

20,3,1262,61

20,3,1262,47

20,3,1262,74

20,3,1262,56

20,3,1262,44

20,3,1262,68

20,3,1262,52

20,3,1262,111

20,3,1262,133

20,3,1262,107

20,3,1262,134

20,3,1262,155

20,3,1262,113

20,3,1262,140

20,3,1262,87

20,3,1262,143

20,3,1262,108

20,3,1262,61

20,3,1262,85

20,3,1262,105

20,3,1262,84

20,3,1262,137

20,3,1262,121

20,3,1262,99

20,3,1262,109

20,3,1262,119

20,3,1262,128

20,3,1262,116

21,0,0121,481

21,0,0121,321

21,0,0121,512

21,0,0121,475

21,0,0121,381

21,0,0121,384

21,0,0121,274

21,0,0121,218

21,0,0121,241

21,0,0121,221

21,0,0121,327

21,0,0121,498

21,0,0121,524

21,0,0121,217

21,0,0121,410

21,0,0121,455

21,0,0121,453

21,0,0121,362

21,0,0121,244

21,0,0121,474

21,0,0121,392

21,0,0121,414

21,0,0121,371

21,0,0121,340

21,0,0121,411

21,0,0121,358

21,0,0121,307

21,0,0121,369

21,0,0121,424

21,0,0121,389

21,0,0121,322

21,0,0121,313

21,0,0121,353

21,0,0121,387

21,0,0121,360

21,0,0121,447

21,0,0121,385

21,0,0121,374

21,0,0121,310

21,0,0121,340

21,0,0121,308

21,0,0121,481

21,0,0121,400

21,0,0121,360

21,0,0121,279

21,0,0121,475

21,0,0121,611

21,0,0121,543

21,0,0121,401

21,0,0121,384

21,0,0121,346

21,0,0121,234

21,0,0121,434

21,0,0121,418

21,0,0121,347

21,0,0121,802

21,0,0121,289

21,0,0121,325

21,0,0121,442

21,0,0121,500

21,0,0121,453

21,0,0121,315

21,0,0121,287

21,0,0121,304

21,0,0121,365

21,0,0121,358

21,0,0121,288

21,0,0121,423

21,0,0121,443

23,0,0687,561

23,0,0687,1398

23,0,0687,1712

23,0,0687,348

23,0,0687,256

23,0,0687,344

23,0,0687,369

23,0,0687,394

23,0,0687,853

23,0,0687,580

23,0,0687,765

23,0,0687,341

23,0,0687,589

23,0,0687,379

23,0,0687,550

23,0,0687,361

23,0,0687,346

23,0,0687,376

23,0,0687,358

23,0,0687,240

23,0,0687,246

23,0,0687,345

23,0,0687,516

23,0,0687,532

23,0,0687,509

23,0,0687,518

23,0,0687,351

23,0,0687,1359

23,0,0687,436

23,0,0687,538

23,0,0687,472

23,0,0687,533

23,0,0687,333

23,0,0687,439

23,0,0687,400

23,0,0687,381

23,0,0687,476

23,0,0687,464

23,0,0687,347

23,0,0687,611

23,0,0687,382

23,0,0687,506

23,0,0687,449

23,0,0687,420

23,0,0687,433

23,0,0687,430

23,0,0687,356

23,0,0687,492

23,0,0687,340

23,0,0687,338

23,0,0687,338

23,0,0687,284

23,0,0687,40

23,0,0687,452

23,0,0687,383

23,0,0687,326

23,0,0687,339

23,0,0687,442

23,0,0687,385

23,0,0687,99

23,0,0687,394

23,0,0687,348

24,0,0162,444

24,0,0162,581

24,0,0162,587

24,0,0162,524

24,0,0162,406

24,0,0162,348

24,0,0162,361

24,0,0162,363

24,0,0162,393

24,0,0162,250

24,0,0162,202

24,0,0162,334

24,0,0162,340

24,0,0162,301

24,0,0162,397

24,0,0162,369

24,0,0162,295

24,0,0162,323

24,0,0162,356

24,0,0162,533

24,0,0162,422

24,0,0162,369

24,0,0162,446

24,0,0162,419

24,0,0162,446

24,0,0162,340

24,0,0162,458

24,0,0162,342

24,0,0162,152

24,0,0162,342

24,0,0162,407

24,0,0162,319

24,0,0162,122

24,0,0162,220

24,0,0162,74

24,0,0162,216

24,0,0162,95

24,0,0162,146

24,0,0162,172

24,0,0162,144

24,0,0162,182

24,0,0162,275

24,0,0162,304

24,0,0162,333

24,0,0162,263

24,0,0162,208

24,0,0162,396

24,0,0162,250

24,0,0162,212

24,0,0162,257

24,0,0162,219

24,0,0162,170

24,0,0162,195

24,0,0162,212

24,0,0162,223

24,0,0162,156

24,0,0162,184

24,0,0162,141

24,0,0162,221

24,0,0162,293

24,0,0162,188

24,0,0162,143

24,0,0162,212

24,0,0162,203

24,0,0162,490

24,0,0162,120

24,0,0162,346

24,0,0162,497

24,0,0162,521

24,0,0162,547

24,0,0162,495

24,0,0162,323

24,0,0162,492

24,0,0162,643

24,0,0162,444

24,0,0162,284

24,0,0162,412

24,0,0162,386

24,0,0162,584

24,0,0162,449

24,0,0162,684

24,0,0162,475

24,0,0162,266

24,0,0162,432

24,0,0162,488

24,0,0162,391

24,0,0162,496

24,0,0162,664

24,0,0162,561

24,0,0162,274

25,0,0236,182

25,0,0236,247

25,0,0236,207

25,0,0236,196

25,0,0236,195

25,0,0236,232

25,0,0236,332

25,0,0236,296

25,0,0236,439

25,0,0236,413

25,0,0236,445

25,0,0236,463

25,0,0236,509

25,0,0236,521

25,0,0236,279

25,0,0236,488

25,0,0236,196

25,0,0236,309

25,0,0236,444

25,0,0236,475

25,0,0236,268

25,0,0236,381

25,0,0236,378

25,0,0236,260

25,0,0236,380

25,0,0236,364

25,0,0236,453

25,0,0236,151

25,0,0236,697

25,0,0236,451

25,0,0236,301

25,0,0236,269

25,0,0236,287

25,0,0236,263

25,0,0236,93

25,0,0236,228

25,0,0236,263

25,0,0236,184

25,0,0236,164

25,0,0236,214

25,0,0236,140

25,0,0236,224

25,0,0236,189

25,0,0236,360

25,0,0236,414

25,0,0236,216

25,0,0236,328

25,0,0236,401

25,0,0236,522

25,0,0236,243

25,0,0236,478

25,0,0236,202

25,0,0236,337

25,0,0236,495

25,0,0236,233

25,0,0236,282

25,0,0236,274

25,0,0236,250

25,0,0236,14

25,0,0236,116

25,0,0236,247

25,0,0236,336

25,1,0822,116

25,1,0822,122

25,1,0822,131

25,1,0822,34

25,1,0822,41

25,1,0822,46

25,1,0822,144

25,1,0822,196

25,1,0822,225

25,1,0822,161

25,1,0822,271

25,1,0822,301

25,1,0822,326

25,1,0822,363

25,1,0822,234

25,1,0822,310

25,1,0822,137

25,1,0822,189

25,1,0822,305

25,1,0822,274

25,1,0822,201

25,1,0822,175

25,1,0822,213

25,1,0822,123

25,1,0822,236

25,1,0822,189

25,1,0822,216

25,1,0822,59

25,1,0822,322

25,1,0822,166

25,1,0822,158

25,1,0822,195

25,1,0822,218

25,1,0822,193

25,1,0822,51

25,1,0822,144

25,1,0822,147

25,1,0822,142

25,1,0822,129

25,1,0822,103

25,1,0822,82

25,1,0822,238

25,1,0822,199

25,1,0822,81

25,1,0822,149

25,1,0822,84

25,1,0822,145

25,1,0822,286

25,1,0822,415

25,1,0822,214

25,1,0822,369

25,1,0822,219

25,1,0822,279

25,1,0822,383

25,1,0822,212

25,1,0822,234

25,1,0822,254

25,1,0822,185

25,1,0822,16

25,1,0822,61

25,1,0822,55

25,1,0822,107

27,0,0174,515

27,0,0174,368

27,0,0174,368

27,0,0174,478

27,0,0174,539

27,0,0174,351

27,0,0174,506

27,0,0174,641

27,0,0174,591

27,0,0174,485

27,0,0174,500

27,0,0174,348

27,0,0174,522

27,0,0174,131

27,0,0174,260

27,0,0174,330

27,0,0174,273

27,0,0174,359

27,0,0174,281

27,0,0174,270

27,0,0174,303

27,0,0174,340

27,0,0174,300

27,0,0174,221

27,0,0174,242

27,0,0174,253

27,0,0174,375

27,0,0174,326

27,0,0174,331

27,0,0174,288

27,0,0174,270

27,0,0174,286

27,0,0174,344

27,0,0174,328

27,0,0174,320

27,0,0174,244

27,0,0174,413

27,0,0174,276

27,0,0174,255

27,0,0174,285

27,0,0174,285

27,0,0174,353

27,0,0174,117

27,0,0174,410

27,0,0174,37

27,0,0174,309

27,0,0174,268

27,0,0174,386

27,0,0174,435

27,0,0174,101

27,0,0174,331

27,0,0174,407

27,0,0174,535

27,0,0174,289

27,0,0174,476

27,0,0174,435

27,0,0174,374

27,0,0174,267

27,0,0174,300

27,0,0174,370

27,0,0174,287

27,0,0174,503

27,0,0174,392

27,0,0174,409

27,0,0174,360

27,0,0174,320

27,0,0174,552

27,0,0174,361

27,0,0174,279

27,0,0174,75

27,0,0174,241

28,0,1210,247

28,0,1210,252

28,0,1210,318

28,0,1210,345

28,0,1210,304

28,0,1210,294

28,0,1210,394

28,0,1210,319

28,0,1210,269

28,0,1210,390

28,0,1210,241

28,0,1210,211

28,0,1210,197

28,0,1210,290

28,0,1210,322

28,0,1210,233

28,0,1210,319

28,0,1210,266

28,0,1210,352

28,0,1210,395

28,0,1210,227

28,0,1210,247

28,0,1210,303

28,0,1210,327

28,0,1210,314

28,0,1210,435

28,0,1210,273

28,0,1210,180

28,0,1210,242

28,0,1210,400

28,0,1210,320

28,0,1210,140

28,0,1210,301

28,0,1210,506

28,0,1210,478

28,0,1210,304

28,0,1210,157

28,0,1210,236

28,0,1210,311

28,0,1210,94

28,0,1210,239

28,0,1210,355

28,0,1210,82

28,0,1210,316

28,0,1210,213

28,1,0469,556

28,1,0469,612

28,1,0469,597

28,1,0469,658

28,1,0469,508

28,1,0469,626

28,1,0469,662

28,1,0469,672

28,1,0469,355

28,1,0469,570

28,1,0469,442

28,1,0469,601

28,1,0469,404

28,1,0469,544

28,1,0469,638

28,1,0469,520

28,1,0469,531

28,1,0469,328

28,1,0469,506

28,1,0469,642

28,1,0469,463

28,1,0469,438

28,1,0469,449

28,1,0469,525

28,1,0469,524

28,1,0469,751

28,1,0469,431

28,1,0469,424

28,1,0469,420

28,1,0469,552

28,1,0469,414

28,1,0469,241

28,1,0469,515

28,1,0469,823

28,1,0469,648

28,1,0469,482

28,1,0469,260

28,1,0469,672

28,1,0469,943

28,1,0469,246

28,1,0469,656

28,1,0469,857

28,1,0469,349

28,1,0469,674

28,1,0469,598

30,2,0139,551

30,2,0139,670

30,2,0139,493

30,2,0139,848

30,2,0139,610

30,2,0139,870

30,2,0139,924

30,2,0139,952

30,2,0139,459

30,2,0139,529

30,2,0139,458

30,2,0139,968

30,2,0139,743

30,2,0139,930

30,2,0139,1052

30,2,0139,1254

30,2,0139,660

30,2,0139,550

30,2,0139,410

30,2,0139,627

30,2,0139,490

30,2,0139,397

30,2,0139,359

30,2,0139,803

30,2,0139,813

30,2,0139,825

30,2,0139,829

30,2,0139,742

30,2,0139,807

30,2,0139,801

30,2,0139,616

30,2,0139,781

30,2,0139,543

30,2,0139,392

30,2,0139,562

30,2,0139,279

30,2,0139,440

30,2,0139,422

30,2,0139,463

30,2,0139,538

30,2,0139,527

30,2,0139,607

30,2,0139,305

30,2,0139,493

30,2,0139,481

30,2,0139,358

30,2,0139,525

30,2,0139,533

30,2,0139,395

30,2,0139,256

30,2,0139,528

30,2,0139,462

30,2,0139,498

30,2,0139,391

30,2,0139,243

30,2,0139,422

30,2,0139,393

30,2,0139,567

30,2,0139,418

30,2,0139,713

32,0,0178,571

32,0,0178,499

32,0,0178,363

32,0,0178,402

32,0,0178,496

32,0,0178,515

32,0,0178,512

32,0,0178,342

32,0,0178,206

32,0,0178,168

32,0,0178,506

32,0,0178,484

32,0,0178,582

32,0,0178,406

32,0,0178,431

32,0,0178,317

32,0,0178,418

32,0,0178,533

32,0,0178,262

32,0,0178,289

32,0,0178,336

32,0,0178,459

32,0,0178,454

32,0,0178,366

32,0,0178,365

32,0,0178,433

32,0,0178,358

32,0,0178,461

32,0,0178,409

32,0,0178,321

32,0,0178,440

32,0,0178,316

32,0,0178,399

32,0,0178,373

32,0,0178,398

32,0,0178,370

32,0,0178,388

32,0,0178,464

32,0,0178,341

32,0,0178,563

32,0,0178,376

32,0,0178,414

32,0,0178,459

32,0,0178,394

32,0,0178,403

32,0,0178,343

32,0,0178,316

32,0,0178,418

32,0,0178,534

32,0,0178,299

32,0,0178,332

32,0,0178,338

32,0,0178,479

32,0,0178,387

32,0,0178,215

32,0,0178,1013

32,0,0178,337

32,0,0178,486

32,0,0178,480

32,0,0178,743

32,0,0178,398

32,0,0178,526

32,0,0178,1088

32,0,0178,404

32,0,0178,216

32,0,0178,297

32,0,0178,349

32,0,0178,356

33,0,0361,240

33,0,0361,407

33,0,0361,325

33,0,0361,376

33,0,0361,373

33,0,0361,172

33,0,0361,334

33,0,0361,398

33,0,0361,674

33,0,0361,370

33,0,0361,194

33,0,0361,180

33,0,0361,318

33,0,0361,353

33,0,0361,168

33,0,0361,284

33,0,0361,373

33,0,0361,379

33,0,0361,315

33,0,0361,224

33,0,0361,401

33,0,0361,482

33,0,0361,461

33,0,0361,620

33,0,0361,566

33,0,0361,520

33,0,0361,551

33,0,0361,606

33,0,0361,451

33,0,0361,492

33,0,0361,412

33,0,0361,581

33,0,0361,686

33,0,0361,396

33,0,0361,324

33,0,0361,291

33,0,0361,252

33,0,0361,316

33,0,0361,270

33,0,0361,243

33,0,0361,133

33,0,0361,274

34,0,0133,334

34,0,0133,340

34,0,0133,226

34,0,0133,455

34,0,0133,350

34,0,0133,351

34,0,0133,458

34,0,0133,448

34,0,0133,412

34,0,0133,421

34,0,0133,661

34,0,0133,613

34,0,0133,592

34,0,0133,429

34,0,0133,415

34,0,0133,421

34,0,0133,472

34,0,0133,452

34,0,0133,391

34,0,0133,464

34,0,0133,458

34,0,0133,271

34,0,0133,228

34,0,0133,232

34,0,0133,189

34,0,0133,276

34,0,0133,176

34,0,0133,149

34,0,0133,302

34,0,0133,298

34,0,0133,244

34,0,0133,355

34,0,0133,223

34,0,0133,324

34,0,0133,377

34,0,0133,339

34,0,0133,723

34,0,0133,348

34,0,0133,368

34,0,0133,292

34,0,0133,349

34,0,0133,125

34,0,0133,225

34,0,0133,328

34,0,0133,290

34,0,0133,406

34,0,0133,313

34,0,0133,84

34,0,0133,234

34,0,0133,275

34,0,0133,353

34,0,0133,506

34,0,0133,450

34,0,0133,379

34,0,0133,366

34,0,0133,472

34,0,0133,238

34,0,0133,435

34,0,0133,433

34,0,0133,429

34,0,0133,140

34,0,0133,478

34,0,0133,452

34,0,0133,234

34,0,0133,363

34,0,0133,153

34,0,0133,302

34,0,0133,260

34,0,0133,233

34,0,0133,289

34,0,0133,319

34,0,0133,421

34,0,0133,400

34,0,0133,535

34,0,0133,397

34,0,0133,257

34,0,0133,382

34,0,0133,555

35,0,0305,144

35,0,0305,166

35,0,0305,140

35,0,0305,63

35,0,0305,162

35,0,0305,236

35,0,0305,198

35,0,0305,175

35,0,0305,188

35,0,0305,196

35,0,0305,181

35,0,0305,181

35,0,0305,209

35,0,0305,215

35,0,0305,134

35,0,0305,80

35,0,0305,175

35,0,0305,180

35,0,0305,215

35,0,0305,121

35,0,0305,90

35,0,0305,251

35,0,0305,259

35,0,0305,4

35,0,0305,62

35,0,0305,80

35,0,0305,26

35,0,0305,86

35,0,0305,195

35,0,0305,112

35,0,0305,111

35,0,0305,148

35,0,0305,84

35,0,0305,112

35,0,0305,165

35,0,0305,213

35,0,0305,157

35,0,0305,129

35,0,0305,121

35,0,0305,163

35,0,0305,194

35,0,0305,172

35,0,0305,155

35,0,0305,75

35,0,0305,171

35,0,0305,196

35,0,0305,167

35,0,0305,112

35,0,0305,119

35,0,0305,175

35,0,0305,156

35,0,0305,99

35,0,0305,123

35,0,0305,161

35,0,0305,273

35,0,0305,177

35,0,0305,210

35,0,0305,269

35,0,0305,195

35,0,0305,301

35,0,0305,321

35,0,0305,512

35,0,0305,269

35,0,0305,324

